# mode	english	candidate	weight	comment
jp	to-deck-out	飾りたてる	898	~(かざりたてる)
jp	decorate	飾る	899	~(かざる)
jp	decorate	餝る	899	~(かざる)
jp	decorate	錺る	899	~(かざる)
jp	decorate	荘る	899	~(かざる)
jp	to-decorate	飾る	899	~(かざる)
jp	to-decorate	餝る	899	~(かざる)
jp	to-decorate	錺る	899	~(かざる)
jp	to-decorate	荘る	899	~(かざる)
jp	adorn	飾る	898	~(かざる)
jp	adorn	餝る	898	~(かざる)
jp	adorn	錺る	898	~(かざる)
jp	adorn	荘る	898	~(かざる)
jp	to-adorn	飾る	898	~(かざる)
jp	to-adorn	餝る	898	~(かざる)
jp	to-adorn	錺る	898	~(かざる)
jp	to-adorn	荘る	898	~(かざる)
jp	display	飾る	897	~(かざる)
jp	display	餝る	897	~(かざる)
jp	display	錺る	897	~(かざる)
jp	display	荘る	897	~(かざる)
jp	to-display	飾る	897	~(かざる)
jp	to-display	餝る	897	~(かざる)
jp	to-display	錺る	897	~(かざる)
jp	to-display	荘る	897	~(かざる)
jp	put	飾る	896	~(かざる)
jp	put	餝る	896	~(かざる)
jp	put	錺る	896	~(かざる)
jp	put	荘る	896	~(かざる)
jp	show	飾る	896	~(かざる)
jp	show	餝る	896	~(かざる)
jp	show	錺る	896	~(かざる)
jp	show	荘る	896	~(かざる)
jp	to-put-on-show	飾る	896	~(かざる)
jp	to-put-on-show	餝る	896	~(かざる)
jp	to-put-on-show	錺る	896	~(かざる)
jp	to-put-on-show	荘る	896	~(かざる)
jp	mark	飾る	895	~(かざる)
jp	mark	餝る	895	~(かざる)
jp	mark	錺る	895	~(かざる)
jp	mark	荘る	895	~(かざる)
jp	to-mark	飾る	895	~(かざる)
jp	to-mark	餝る	895	~(かざる)
jp	to-mark	錺る	895	~(かざる)
jp	to-mark	荘る	895	~(かざる)
jp	grace	飾る	894	~(かざる)
jp	grace	餝る	894	~(かざる)
jp	grace	錺る	894	~(かざる)
jp	grace	荘る	894	~(かざる)
jp	to-grace	飾る	894	~(かざる)
jp	to-grace	餝る	894	~(かざる)
jp	to-grace	錺る	894	~(かざる)
jp	to-grace	荘る	894	~(かざる)
jp	affect	飾る	893	~(かざる)
jp	affect	餝る	893	~(かざる)
jp	affect	錺る	893	~(かざる)
jp	affect	荘る	893	~(かざる)
jp	to-affect	飾る	893	~(かざる)
jp	to-affect	餝る	893	~(かざる)
jp	to-affect	錺る	893	~(かざる)
jp	to-affect	荘る	893	~(かざる)
jp	embellish	飾る	892	~(かざる)
jp	embellish	餝る	892	~(かざる)
jp	embellish	錺る	892	~(かざる)
jp	embellish	荘る	892	~(かざる)
jp	to-embellish	飾る	892	~(かざる)
jp	to-embellish	餝る	892	~(かざる)
jp	to-embellish	錺る	892	~(かざる)
jp	to-embellish	荘る	892	~(かざる)
jp	showy	飾る	891	~(かざる)
jp	showy	餝る	891	~(かざる)
jp	showy	錺る	891	~(かざる)
jp	showy	荘る	891	~(かざる)
jp	to-be-showy	飾る	891	~(かざる)
jp	to-be-showy	餝る	891	~(かざる)
jp	to-be-showy	錺る	891	~(かざる)
jp	to-be-showy	荘る	891	~(かざる)
jp	wipe	拭う	899	~(ぬぐう)
jp	to-wipe	拭う	899	~(ぬぐう)
jp	get	拭う	898	~(ぬぐう)
jp	rid	拭う	898	~(ぬぐう)
jp	to-get-rid-of	拭う	898	~(ぬぐう)
jp	erase	拭う	897	~(ぬぐう)
jp	to-erase	拭う	897	~(ぬぐう)
jp	wipe	拭き取る	899	~(ふきとる)
jp	wipe	ふき取る	899	~(ふきとる)
jp	off	拭き取る	899	~(ふきとる)
jp	off	ふき取る	899	~(ふきとる)
jp	to-wipe-off	拭き取る	899	~(ふきとる)
jp	to-wipe-off	ふき取る	899	~(ふきとる)
jp	wipe	拭く	899	~(ふく)
jp	to-wipe	拭く	899	~(ふく)
jp	plant	植える	899	~(うえる)
jp	to-plant	植える	899	~(うえる)
jp	raise	植える	898	~(うえる)
jp	to-raise	植える	898	~(うえる)
jp	insert	植える	897	~(うえる)
jp	to-insert	植える	897	~(うえる)
jp	implant	植える	896	~(うえる)
jp	to-implant	植える	896	~(うえる)
jp	inoculate	植える	895	~(うえる)
jp	to-inoculate	植える	895	~(うえる)
jp	instill	植える	894	~(うえる)
jp	to-instill	植える	894	~(うえる)
jp	planted	植わる	899	~(うわる)
jp	to-be-planted	植わる	899	~(うわる)
jp	typesetting	植字	899	~(しょくじ,ちょくじ)
jp	tree-planting	植樹	899	~(しょくじゅ)
jp	plant	植物	899	~(しょくぶつ)
jp	botanical	植物園	899	~(しょくぶつえん)
jp	garden	植物園	899	~(しょくぶつえん)
jp	botanical-garden	植物園	899	~(しょくぶつえん)
jp	human	植物人間	899	~(しょくぶつにんげん)
jp	vegetable	植物人間	899	~(しょくぶつにんげん)
jp	human-vegetable	植物人間	899	~(しょくぶつにんげん)
jp	vegetable	植物性脂肪	899	~(しょくぶつせいしぼう)
jp	fat	植物性脂肪	899	~(しょくぶつせいしぼう)
jp	vegetable-fat	植物性脂肪	899	~(しょくぶつせいしぼう)
jp	colonization	植民	899	~(しょくみん)
jp	colonization	殖民	899	~(しょくみん)
jp	colony	植民地	899	~(しょくみんち)
jp	colony	殖民地	899	~(しょくみんち)
jp	settlement	植民地	898	~(しょくみんち)
jp	settlement	殖民地	898	~(しょくみんち)
jp	colonial	植民地統治	899	~(しょくみんちとうち)
jp	rule	植民地統治	899	~(しょくみんちとうち)
jp	colonial-rule	植民地統治	899	~(しょくみんちとうち)
jp	gardener	植木屋	899	~(うえきや)
jp	garden	植木屋	898	~(うえきや)
jp	centre	植木屋	898	~(うえきや)
jp	garden-centre	植木屋	898	~(うえきや)
jp	flowerpot	植木鉢	899	~(うえきばち)
jp	afforestation	植林	899	~(しょくりん)
jp	weave	織り込む	899	~(おりこむ)
jp	weave	織込む	899	~(おりこむ)
jp	weave	織りこむ	899	~(おりこむ)
jp	to-weave-into	織り込む	899	~(おりこむ)
jp	to-weave-into	織込む	899	~(おりこむ)
jp	to-weave-into	織りこむ	899	~(おりこむ)
jp	incorporate	織り込む	898	~(おりこむ)
jp	incorporate	織込む	898	~(おりこむ)
jp	incorporate	織りこむ	898	~(おりこむ)
jp	to-incorporate	織り込む	898	~(おりこむ)
jp	to-incorporate	織込む	898	~(おりこむ)
jp	to-incorporate	織りこむ	898	~(おりこむ)
jp	put	織り込む	897	~(おりこむ)
jp	put	織込む	897	~(おりこむ)
jp	put	織りこむ	897	~(おりこむ)
jp	to-put-in	織り込む	897	~(おりこむ)
jp	to-put-in	織込む	897	~(おりこむ)
jp	to-put-in	織りこむ	897	~(おりこむ)
jp	take	織り込む	896	~(おりこむ)
jp	take	織込む	896	~(おりこむ)
jp	take	織りこむ	896	~(おりこむ)
jp	consideration	織り込む	896	~(おりこむ)
jp	consideration	織込む	896	~(おりこむ)
jp	consideration	織りこむ	896	~(おりこむ)
jp	to-take-into-consideration	織り込む	896	~(おりこむ)
jp	to-take-into-consideration	織込む	896	~(おりこむ)
jp	to-take-into-consideration	織りこむ	896	~(おりこむ)
jp	strand	織り糸	899	~(おりいと)
jp	weave	織る	899	~(おる)
jp	to-weave	織る	899	~(おる)
jp	loom	織機	899	~(しょっき,おりき)
jp	loom	織り機	899	~(しょっき,おりき)
jp	weaver	織工	899	~(しょっこう,おりこう)
jp	weaver	織り工	899	~(しょっこう,おりこう)
jp	textile	織物	899	~(おりもの)
jp	textile	織り物	899	~(おりもの)
jp	textile	織りもの	899	~(おりもの)
jp	textile	織物業	899	~(おりものぎょう)
jp	manufacturing	織物業	899	~(おりものぎょう)
jp	textile-manufacturing	織物業	899	~(おりものぎょう)
jp	texture	織目	899	~(おりめ)
jp	texture	織り目	899	~(おりめ)
jp	job	職	899	~(しょく,そく)
jp	employment	職	898	~(しょく,そく)
jp	position	職	897	~(しょく,そく)
jp	duties	職	896	~(しょく,そく)
jp	trade	職	895	~(しょく,そく)
jp	staff	職員	899	~(しょくいん)
jp	member	職員	899	~(しょくいん)
jp	staff-member	職員	899	~(しょくいん)
jp	worker	職員	898	~(しょくいん)
jp	staff	職員室	899	~(しょくいんしつ)
jp	room	職員室	899	~(しょくいんしつ)
jp	staff-room	職員室	899	~(しょくいんしつ)
jp	occupation	職業	899	~(しょくぎょう)
jp	job	職業	898	~(しょくぎょう)
jp	career	職業	897	~(しょくぎょう)
jp	calling	職業	896	~(しょくぎょう)
jp	authority	職権	899	~(しょっけん)
jp	ones-authority	職権	899	~(しょっけん)
jp	power	職権	898	~(しょっけん)
jp	factory	職工	899	~(しょっこう)
jp	worker	職工	899	~(しょっこう)
jp	factory-worker	職工	899	~(しょっこう)
jp	craftsman	職工	898	~(しょっこう)
jp	post	職場	899	~(しょくば)
jp	ones-post	職場	899	~(しょくば)
jp	workplace	職場	898	~(しょくば)
jp	craftsman	職人	899	~(しょくにん)
jp	tradesman	職人	898	~(しょくにん)
jp	workman	職人	897	~(しょくにん)
jp	occupational	職能	899	~(しょくのう)
jp	ability	職能	899	~(しょくのう)
jp	occupational-ability	職能	899	~(しょくのう)
jp	function	職能	898	~(しょくのう)
jp	salary	職能給	899	~(しょくのうきゅう)
jp	based	職能給	899	~(しょくのうきゅう)
jp	work	職能給	899	~(しょくのうきゅう)
jp	evaluation	職能給	899	~(しょくのうきゅう)
jp	professional	職務	899	~(しょくむ)
jp	duties	職務	899	~(しょくむ)
jp	professional-duties	職務	899	~(しょくむ)
jp	work	職歴	899	~(しょくれき)
jp	experience	職歴	899	~(しょくれき)
jp	work-experience	職歴	899	~(しょくれき)
jp	colour	色	899	~(いろ)
jp	hue	色	898	~(いろ)
jp	tinge	色	897	~(いろ)
jp	complexion	色	896	~(いろ)
jp	skin	色	895	~(いろ)
jp	color	色	895	~(いろ)
jp	skin-color	色	895	~(いろ)
jp	look	色	894	~(いろ)
jp	appearance	色	893	~(いろ)
jp	feeling	色	892	~(いろ)
jp	personality	色	891	~(いろ)
jp	tone	色	890	~(いろ)
jp	sound	色	889	~(いろ)
jp	love	色	888	~(いろ)
jp	sensuality	色	887	~(いろ)
jp	lover	色	886	~(いろ)
jp	beauty	色	885	~(いろ)
jp	physical	色	884	~(いろ)
jp	appeal	色	884	~(いろ)
jp	physical-appeal	色	884	~(いろ)
jp	kind	色	883	~(いろ)
jp	variety	色	882	~(いろ)
jp	amorous	色っぽい	899	~(いろっぽい)
jp	voluptuous	色っぽい	898	~(いろっぽい)
jp	colour	色めく	899	~(いろめく)
jp	to-colour	色めく	899	~(いろめく)
jp	tinged	色めく	898	~(いろめく)
jp	to-be-tinged	色めく	898	~(いろめく)
jp	grow	色めく	897	~(いろめく)
jp	lively	色めく	897	~(いろめく)
jp	to-grow-lively	色めく	897	~(いろめく)
jp	stirred	色めく	896	~(いろめく)
jp	to-be-stirred	色めく	896	~(いろめく)
jp	waver	色めく	895	~(いろめく)
jp	to-waver	色めく	895	~(いろめく)
jp	amorous	色めく	894	~(いろめく)
jp	to-grow-amorous	色めく	894	~(いろめく)
jp	colour	色艶	899	~(いろつや)
jp	colour	色つや	899	~(いろつや)
jp	lustre	色艶	899	~(いろつや)
jp	lustre	色つや	899	~(いろつや)
jp	colour-and-lustre	色艶	899	~(いろつや)
jp	colour-and-lustre	色つや	899	~(いろつや)
jp	complexion	色艶	898	~(いろつや)
jp	complexion	色つや	898	~(いろつや)
jp	color	色艶	897	~(いろつや)
jp	color	色つや	897	~(いろつや)
jp	colored	色鉛筆	899	~(いろえんぴつ)
jp	colored	色えんぴつ	899	~(いろえんぴつ)
jp	pencil	色鉛筆	899	~(いろえんぴつ)
jp	pencil	色えんぴつ	899	~(いろえんぴつ)
jp	colored-pencil	色鉛筆	899	~(いろえんぴつ)
jp	colored-pencil	色えんぴつ	899	~(いろえんぴつ)
jp	coloured	色眼鏡	899	~(いろめがね)
jp	glasses	色眼鏡	899	~(いろめがね)
jp	coloured-glasses	色眼鏡	899	~(いろめがね)
jp	sunglasses	色眼鏡	898	~(いろめがね)
jp	biased	色眼鏡	897	~(いろめがね)
jp	view	色眼鏡	897	~(いろめがね)
jp	biased-view	色眼鏡	897	~(いろめがね)
jp	look	色眼鏡で見る	899	~(いろめがねでみる)
jp	look	色めがねで見る	899	~(いろめがねでみる)
jp	biased	色眼鏡で見る	899	~(いろめがねでみる)
jp	biased	色めがねで見る	899	~(いろめがねでみる)
jp	viewpoint	色眼鏡で見る	899	~(いろめがねでみる)
jp	viewpoint	色めがねで見る	899	~(いろめがねでみる)
jp	colouring	色気	899	~(いろけ)
jp	shade	色気	898	~(いろけ)
jp	colour	色気	898	~(いろけ)
jp	shade-of-colour	色気	898	~(いろけ)
jp	sex	色気	897	~(いろけ)
jp	appeal	色気	897	~(いろけ)
jp	sex-appeal	色気	897	~(いろけ)
jp	sexual	色気	896	~(いろけ)
jp	allure	色気	896	~(いろけ)
jp	sexual-allure	色気	896	~(いろけ)
jp	interest	色気	895	~(いろけ)
jp	opposite	色気	895	~(いろけ)
jp	urge	色気	894	~(いろけ)
jp	sexual-urge	色気	894	~(いろけ)
jp	charm	色気	893	~(いろけ)
jp	romance	色気	892	~(いろけ)
jp	feminine	色気	891	~(いろけ)
jp	presence	色気	891	~(いろけ)
jp	feminine-presence	色気	891	~(いろけ)
jp	desire	色気	890	~(いろけ)
jp	ambition	色気	889	~(いろけ)
jp	erotomania	色狂い	899	~(いろきちがい,いろぐるい)
jp	erotomania	色気違い	899	~(いろきちがい,いろぐるい)
jp	erotomania	色きちがい	899	~(いろきちがい,いろぐるい)
jp	erotomania	色狂	899	~(いろきちがい,いろぐるい)
jp	sexual	色狂い	898	~(いろきちがい,いろぐるい)
jp	sexual	色気違い	898	~(いろきちがい,いろぐるい)
jp	sexual	色きちがい	898	~(いろきちがい,いろぐるい)
jp	sexual	色狂	898	~(いろきちがい,いろぐるい)
jp	maniac	色狂い	898	~(いろきちがい,いろぐるい)
jp	maniac	色気違い	898	~(いろきちがい,いろぐるい)
jp	maniac	色きちがい	898	~(いろきちがい,いろぐるい)
jp	maniac	色狂	898	~(いろきちがい,いろぐるい)
jp	sexual-maniac	色狂い	898	~(いろきちがい,いろぐるい)
jp	sexual-maniac	色気違い	898	~(いろきちがい,いろぐるい)
jp	sexual-maniac	色きちがい	898	~(いろきちがい,いろぐるい)
jp	sexual-maniac	色狂	898	~(いろきちがい,いろぐるい)
jp	favorable	色よい	899	~(いろよい)
jp	favorable	色好い	899	~(いろよい)
jp	favorable	色良い	899	~(いろよい)
jp	friendly	色よい	898	~(いろよい)
jp	friendly	色好い	898	~(いろよい)
jp	friendly	色良い	898	~(いろよい)
jp	vividly	色よい	897	~(いろよい)
jp	vividly	色好い	897	~(いろよい)
jp	vividly	色良い	897	~(いろよい)
jp	colored	色よい	897	~(いろよい)
jp	colored	色好い	897	~(いろよい)
jp	colored	色良い	897	~(いろよい)
jp	vividly-colored	色よい	897	~(いろよい)
jp	vividly-colored	色好い	897	~(いろよい)
jp	vividly-colored	色良い	897	~(いろよい)
jp	loveliness	色香	899	~(いろか)
jp	allure	色香	898	~(いろか)
jp	colour	色香	897	~(いろか)
jp	scent	色香	897	~(いろか)
jp	colour-and-scent	色香	897	~(いろか)
jp	colouring	色合い	899	~(いろあい,いろあわい)
jp	colouring	色合	899	~(いろあい,いろあわい)
jp	shade	色合い	898	~(いろあい,いろあわい)
jp	shade	色合	898	~(いろあい,いろあわい)
jp	tone	色合い	897	~(いろあい,いろあわい)
jp	tone	色合	897	~(いろあい,いろあわい)
jp	tint	色合い	896	~(いろあい,いろあわい)
jp	tint	色合	896	~(いろあい,いろあわい)
jp	flavour	色合い	895	~(いろあい,いろあわい)
jp	flavour	色合	895	~(いろあい,いろあわい)
jp	feel	色合い	894	~(いろあい,いろあわい)
jp	feel	色合	894	~(いろあい,いろあわい)
jp	look	色合い	893	~(いろあい,いろあわい)
jp	look	色合	893	~(いろあい,いろあわい)
jp	colour	色彩	899	~(しきさい)
jp	hue	色彩	898	~(しきさい)
jp	colour	色刷り	899	~(いろずり)
jp	colour	色刷	899	~(いろずり)
jp	colour	色摺り	899	~(いろずり)
jp	colour	色摺	899	~(いろずり)
jp	printing	色刷り	899	~(いろずり)
jp	printing	色刷	899	~(いろずり)
jp	printing	色摺り	899	~(いろずり)
jp	printing	色摺	899	~(いろずり)
jp	colour-printing	色刷り	899	~(いろずり)
jp	colour-printing	色刷	899	~(いろずり)
jp	colour-printing	色摺り	899	~(いろずり)
jp	colour-printing	色摺	899	~(いろずり)
jp	use	色仕掛け	899	~(いろじかけ)
jp	seductive	色仕掛け	899	~(いろじかけ)
jp	techniques	色仕掛け	899	~(いろじかけ)
jp	attain	色仕掛け	899	~(いろじかけ)
jp	ends	色仕掛け	899	~(いろじかけ)
jp	coloured	色紙	899	~(いろがみ)
jp	paper	色紙	899	~(いろがみ)
jp	coloured-paper	色紙	899	~(いろがみ)
jp	square	色紙	899	~(しきし)
jp	fancy	色紙	899	~(しきし)
jp	cardboard	色紙	899	~(しきし)
jp	autographs	色紙	899	~(しきし)
jp	poetry	色紙	899	~(しきし)
jp	love	色事	899	~(いろごと)
jp	love	色ごと	899	~(いろごと)
jp	affair	色事	899	~(いろごと)
jp	affair	色ごと	899	~(いろごと)
jp	love-affair	色事	899	~(いろごと)
jp	love-affair	色ごと	899	~(いろごと)
jp	slight	色弱	899	~(しきじゃく)
jp	color-blindness	色弱	899	~(しきじゃく)
jp	slight-color-blindness	色弱	899	~(しきじゃく)
jp	chromatic	色収差	899	~(いろしゅうさ)
jp	aberration	色収差	899	~(いろしゅうさ)
jp	chromatic-aberration	色収差	899	~(いろしゅうさ)
jp	good-looking	色女	899	~(いろおんな)
jp	woman	色女	899	~(いろおんな)
jp	good-looking-woman	色女	899	~(いろおんな)
jp	concubine	色女	898	~(いろおんな)
jp	achromatism	色消し	899	~(いろけし)
jp	sexual	色情	899	~(しきじょう)
jp	passion	色情	899	~(しきじょう)
jp	sexual-passion	色情	899	~(しきじょう)
jp	pigment	色素	899	~(しきそ)
jp	colouring	色素	898	~(しきそ)
jp	colourant	色素	897	~(しきそ)
jp	form	色即是空	899	~(しきそくぜくう)
jp	emptiness	色即是空	899	~(しきそくぜくう)
jp	form-is-emptiness	色即是空	899	~(しきそくぜくう)
jp	all	色即是空	898	~(しきそくぜくう)
jp	vanity	色即是空	898	~(しきそくぜくう)
jp	all-is-vanity	色即是空	898	~(しきそくぜくう)
